,State,Year,Heart disease,Cancer,Stroke,CLRD,Unintentional injuries,Alzheimer's disease,Diabetes_x,Influenza and pneumonia,Kidney disease,Suicide,Total,Heart disease %,Cancer %,Stroke %,CLRD %,Unintentional injuries %,Alzheimer's disease %,Diabetes %_x,Influenza and pneumonia %,Kidney disease %,Suicide %,Heart disease-AA,Cancer-AA,Stroke-AA,CLRD-AA,Unintentional injuries-AA,Alzheimer's disease-AA,Diabetes_y,Influenza and pneumonia-AA,Kidney disease-AA,Suicide-AA,Total-AA,Heart disease %-AA,Cancer %-AA,Stroke %-AA,CLRD %-AA,Unintentional injuries %-AA,Alzheimer's disease %-AA,Diabetes %_y,Influenza and pneumonia %-AA,Kidney disease %-AA,Suicide %-AA
545,Nevada,2012,5166,4610,897,1370,1177,356,438,496,385,524,15419.0,33.50411829560932,29.89817757312407,5.817497892210908,8.885141708281989,7.633439263246644,2.308839743174006,2.840651144691614,3.2168104286918733,2.496919385174136,3.398404565795447,192.5,163.6,34.3,52.0,42.4,15.3,15.9,19.0,14.4,18.2,567.6,33.91472868217054,28.823114869626494,6.0429880197322055,9.16138125440451,7.4700493305144455,2.6955602536997887,2.8012684989429175,3.347427766032417,2.536997885835095,3.206483439041578
546,Nevada,2013,5434,4817,905,1482,1184,448,424,513,370,541,16118.0,33.71386028043182,29.885841915870454,5.614840550936841,9.194689167390495,7.345824543988087,2.7795011788063038,2.63059932994168,3.1827770194813256,2.295570169996277,3.356495843156719,195.1,164.8,33.3,54.1,41.9,18.4,14.8,18.6,13.3,18.6,572.9,34.05480886716705,28.7659277360796,5.812532728224821,9.443183801710596,7.313667306685286,3.2117297957758772,2.583347879211032,3.2466399022517023,2.321522080642346,3.2466399022517023
547,Nevada,2014,5761,5015,948,1522,1166,606,350,687,365,573,16993.0,33.90219502147943,29.512152062614017,5.5787677278879535,8.956629200258929,6.861648914258812,3.5661743070676164,2.0596716294944977,4.042841169893486,2.1479432707585477,3.371976696286706,197.2,164.5,33.8,52.9,40.2,23.8,11.4,23.8,12.8,19.6,580.0,34.0,28.36206896551724,5.827586206896552,9.120689655172413,6.931034482758622,4.103448275862069,1.9655172413793103,4.103448275862069,2.206896551724138,3.3793103448275867
548,Nevada,2015,6114,5015,1078,1617,1340,874,420,630,316,558,17962.0,34.038525776639574,27.920053446164122,6.001558846453625,9.002338269680436,7.46019374234495,4.8658278588130495,2.338269680436477,3.507404520654715,1.7592695690903017,3.106558289722748,200.9,157.2,37.0,54.1,45.4,32.9,13.4,21.3,10.5,18.4,591.1,33.98748096768736,26.594484858737943,6.259516156318727,9.152427677211977,7.680595499915412,5.565894095753679,2.266959905261377,3.6034511926915918,1.776349179495855,3.1128404669260696
549,Nevada,2016,6457,5214,1096,1778,1395,686,580,567,274,650,18697.0,34.53495213135797,27.88682676365192,5.861902979087554,9.50954698614751,7.461090014440819,3.6690378135529764,3.1021019414879394,3.0325720703856236,1.4654757447718885,3.4764935551157943,205.9,157.3,35.9,56.6,46.0,24.6,17.9,18.1,8.8,21.4,592.5,34.75105485232068,26.548523206751057,6.059071729957806,9.552742616033756,7.7637130801687775,4.151898734177215,3.021097046413502,3.054852320675106,1.4852320675105486,3.611814345991561
550,Nevada,2017,6417,5283,1137,1633,1496,779,609,636,299,627,18916.0,33.9236625079298,27.928737576654683,6.010784521040389,8.63290336223303,7.908648762951999,4.118206809050539,3.2194967223514483,3.3622330302389507,1.580672446606048,3.3146542609431164,199.3,155.3,35.9,50.0,47.8,27.3,18.3,19.6,9.0,20.3,582.8,34.196980096087856,26.64722031571723,6.159917638984214,8.579272477693891,8.201784488675361,4.684282772820865,3.140013726835965,3.363074811256006,1.5442690459849007,3.48318462594372
551,New Hampshire,1999,2751,2408,669,592,329,266,294,187,93,137,7726.0,35.607041159720424,31.167486409526273,8.659073259125034,7.662438519285529,4.258348433859695,3.4429200103546465,3.805332643023557,2.4203986538959357,1.2037276727931658,1.773233238415739,236.2,203.6,57.9,51.0,27.5,23.2,25.3,16.2,8.0,11.2,660.1,35.78245720345402,30.843811543705495,8.771398272988941,7.726102105741554,4.166035449174368,3.5146189971216484,3.8327526132404177,2.454173610059082,1.2119375852143615,1.6967126193001059
552,New Hampshire,2000,2811,2484,662,581,321,273,297,194,106,131,7860.0,35.76335877862596,31.603053435114504,8.422391857506362,7.3918575063613225,4.083969465648854,3.4732824427480913,3.778625954198473,2.4681933842239183,1.3486005089058526,1.6666666666666667,237.3,206.9,56.4,49.4,26.3,23.4,25.1,16.5,9.0,10.3,660.5999999999999,35.92188919164397,31.32001211020285,8.537693006357857,7.4780502573418115,3.9812291855888597,3.5422343324250685,3.7995761429003947,2.4977293369663944,1.3623978201634879,1.5591886164093252
553,New Hampshire,2001,2835,2398,633,616,374,305,291,216,136,167,7971.0,35.56642830259691,30.08405469828127,7.941287165976665,7.728014050934638,4.692008530924602,3.8263705934010788,3.650733910425292,2.709823108769289,1.706184920336219,2.095094718354033,234.6,195.9,52.9,51.4,30.3,25.6,23.9,18.0,11.4,13.2,657.1999999999999,35.69689592209374,29.80827754108339,8.049300060864272,7.821059038344493,4.610468654899575,3.8953134510042613,3.636640292148509,2.738892270237371,1.734631771150335,2.008520998174072
554,New Hampshire,2002,2776,2529,627,577,357,311,311,237,141,132,7998.0,34.70867716929232,31.620405101275317,7.8394598649662415,7.2143035758939735,4.463615903975994,3.8884721180295077,3.8884721180295077,2.9632408102025507,1.7629407351837958,1.6504126031507877,225.0,201.8,51.3,47.4,28.5,25.6,25.0,19.4,11.6,10.3,645.9,34.835113794705066,31.243226505651034,7.942405945192754,7.338597306084534,4.412447747329308,3.9634618361975544,3.870568199411674,3.0035609227434588,1.7959436445270167,1.5946740981576095
555,New Hampshire,2003,2725,2485,536,531,405,286,300,204,150,158,7780.0,35.02570694087404,31.94087403598972,6.889460154241646,6.825192802056555,5.205655526992288,3.6760925449871467,3.8560411311053984,2.622107969151671,1.9280205655526992,2.030848329048843,216.7,193.7,43.0,42.8,31.5,23.0,23.6,16.4,12.0,12.0,614.7,35.25296892793232,31.511306328290217,6.995282251504799,6.962746054986171,5.124450951683747,3.7416625996421016,3.8392711891979827,2.6679681145274112,1.952171791117618,1.952171791117618
556,New Hampshire,2004,2639,2554,586,600,445,331,313,271,163,133,8035.0,32.84380833851898,31.785936527691348,7.293092719352831,7.467330429371499,5.5382700684505295,4.1194772868699445,3.895457373988799,3.372744243932794,2.0286247666459243,1.655258245177349,203.4,194.8,45.6,46.7,34.3,25.9,24.0,21.0,12.8,9.9,618.4,32.89133247089263,31.500646830530403,7.3738680465718,7.5517464424320835,5.546571798188874,4.188227684346701,3.8809831824062098,3.3958602846054333,2.069857697283312,1.6009055627425617
557,New Hampshire,2005,2530,2549,497,630,477,376,310,273,173,162,7977.0,31.716184029083617,31.954368810329697,6.230412435752789,7.897705904475366,5.979691613388492,4.71355146044879,3.8861727466466087,3.4223392252726588,2.1687351134511723,2.0308386611508085,189.8,189.8,37.7,48.2,36.3,28.3,23.4,20.8,13.1,12.0,599.4,31.664998331665,31.664998331665,6.289622956289624,8.041374708041376,6.056056056056056,4.7213880547213884,3.903903903903904,3.470136803470137,2.1855188521855187,2.002002002002002
558,New Hampshire,2006,2501,2534,494,603,460,372,296,212,160,151,7783.0,32.13413850700244,32.55813953488372,6.347166902222794,7.747655145830656,5.910317358345111,4.7796479506616985,3.8031607349351146,2.723885391237312,2.0557625594243865,1.9401259154567647,181.1,183.9,36.1,44.9,34.1,27.1,21.4,15.4,11.8,11.2,567.0,31.940035273368604,32.43386243386244,6.3668430335097,7.918871252204586,6.014109347442681,4.779541446208113,3.7742504409171076,2.7160493827160495,2.0811287477954146,1.9753086419753085
559,New Hampshire,2007,2511,2609,489,611,527,418,280,207,149,158,7959.0,31.549189596683004,32.78050006282196,6.143987938183189,7.676843824601081,6.6214348536248275,5.251916069858022,3.518029903254178,2.600829249905767,1.8720944842316873,1.985174016836286,176.9,184.7,34.8,44.2,39.0,29.5,20.2,14.7,10.8,11.2,566.0,31.254416961130744,32.63250883392226,6.148409893992932,7.809187279151944,6.890459363957597,5.212014134275619,3.5689045936395756,2.597173144876325,1.9081272084805656,1.9787985865724382
560,New Hampshire,2008,2409,2576,484,688,488,393,297,211,174,179,7899.0,30.497531333080136,32.611723002911766,6.127357893404229,8.709963286491961,6.177997214837321,4.9753133308013675,3.7599696164071403,2.671224205595645,2.2028104823395367,2.2661096341309026,166.0,177.3,33.9,48.8,35.4,27.4,20.6,14.6,12.4,13.1,549.5,30.209281164695177,32.26569608735214,6.169244767970882,8.880800727934485,6.442220200181984,4.986351228389445,3.748862602365787,2.656960873521383,2.256596906278435,2.383985441310282
561,New Hampshire,2009,2268,2562,499,652,482,367,276,194,165,166,7631.0,29.72087537675272,33.57358144410955,6.5391167605818366,8.544096448696108,6.316341239680251,4.809330362993055,3.616826104049273,2.542261826759271,2.162232996985978,2.175337439391954,153.4,173.3,34.1,45.6,34.8,25.0,18.7,13.1,11.4,11.9,521.3,29.426433915211973,33.24381354306542,6.541338960291579,8.747362363322464,6.675618645693458,4.79570305006714,3.5871858814502207,2.5129483982351815,2.186840590830616,2.282754651831959
562,New Hampshire,2010,2290,2525,500,609,517,396,236,191,206,196,7666.0,29.872162796764933,32.93764675189147,6.522306287503262,7.944169058178972,6.744064701278372,5.165666579702584,3.0785285677015395,2.491521001826246,2.6871901904513438,2.5567440647012782,152.7,167.9,33.5,41.7,37.3,26.9,16.1,12.6,14.2,14.1,517.0,29.535783365570595,32.475822050290134,6.479690522243714,8.065764023210832,7.214700193423597,5.203094777562862,3.114119922630561,2.437137330754352,2.746615087040619,2.727272727272727
563,New Hampshire,2011,2333,2740,490,650,553,395,280,220,172,198,8031.0,29.049931515377907,34.11779354999378,6.101357240692317,8.09363715602042,6.885817457352758,4.918441040966256,3.4864898518241816,2.7393848835761423,2.1417009089777115,2.465446395218528,151.0,177.5,32.3,43.1,38.4,25.7,18.3,14.1,11.3,13.8,525.5,28.73453853472883,33.77735490009515,6.146527117031398,8.201712654614653,7.307326355851569,4.8905803996194095,3.482397716460514,2.6831588962892483,2.1503330161750713,2.626070409134158
564,New Hampshire,2012,2324,2660,457,674,573,392,275,204,161,202,7922.0,29.33602625599596,33.57737944963393,5.768745266346882,8.50795253723807,7.233021964150467,4.948245392577632,3.4713456197929817,2.575107296137339,2.0323150719515275,2.5498611461752083,146.1,167.8,29.3,43.5,40.1,25.1,17.5,12.8,10.2,14.1,506.5,28.845014807502466,33.12931885488648,5.784797630799606,8.588351431391905,7.917077986179664,4.955577492596249,3.4550839091806513,2.5271470878578484,2.0138203356367224,2.7838104639684107
565,New Hampshire,2013,2434,2584,441,668,619,351,310,226,175,185,7993.0,30.451645189540848,32.328287251344925,5.517327661703991,8.357312648567497,7.744276241711498,4.391342424621544,3.878393594395096,2.827474039784812,2.1894157387714253,2.3145252095583637,148.9,158.0,27.6,42.0,42.5,21.5,18.7,13.9,11.0,12.8,496.90000000000003,29.965787884886296,31.79714228214932,5.554437512577983,8.452404910444757,8.553028778426242,4.326826323203864,3.7633326625075467,2.7973435298852887,2.2137250955926744,2.5759710203260213
566,New Hampshire,2014,2464,2698,474,680,716,396,300,194,167,247,8336.0,29.558541266794624,32.365642994241846,5.686180422264876,8.157389635316699,8.589251439539346,4.750479846449136,3.5988483685220727,2.3272552783109406,2.003358925143954,2.9630518234165066,147.9,160.4,28.9,41.3,50.5,24.0,18.0,11.5,10.2,17.8,510.5,28.971596474045054,31.42017629774731,5.661116552399608,8.090107737512241,9.892262487757101,4.701273261508325,3.525954946131244,2.2526934378060726,1.9980411361410382,3.4867776689520085
567,New Hampshire,2015,2571,2773,457,705,815,432,308,275,194,228,8758.0,29.35601735556063,31.66248001826901,5.218086321077871,8.04978305549212,9.305777574788765,4.932633021237725,3.5167846540306003,3.139986298241608,2.215117606759534,2.603334094542133,149.0,161.3,26.9,41.9,59.0,25.5,17.9,16.1,11.4,16.5,525.5,28.353948620361564,30.694576593720267,5.118934348239771,7.973358705994291,11.227402473834443,4.8525214081826835,3.4062797335870596,3.063748810656518,2.1693625118934348,3.139866793529972
568,New Hampshire,2016,2631,2875,490,684,924,430,316,203,161,244,8958.0,29.370395177494977,32.094217459254295,5.469970975664211,7.635632953784327,10.314802411252511,4.800178611297165,3.5275731189997765,2.266130832775173,1.7972761777182407,2.723822281759321,151.1,164.1,28.0,39.3,66.6,24.8,17.9,11.8,9.4,17.2,530.2,28.498679743493017,30.950584685024516,5.2810260279139944,7.412297246322142,12.561297623538284,4.677480196152395,3.3760844964164463,2.225575254620898,1.772915880799698,3.2440588457185964
569,New Hampshire,2017,2721,2760,514,755,907,436,340,230,169,265,9097.0,29.91095965702979,30.339672419478948,5.650214356381224,8.299439375618336,9.970319885676597,4.792788831482906,3.7374958777618996,2.528306034956579,1.8577553039463561,2.913048257667363,149.7,153.5,28.9,43.0,62.9,24.8,19.2,13.1,9.4,18.9,523.4,28.601452044325566,29.32747420710737,5.521589606419564,8.215513947267866,12.017577378677876,4.738249904470768,3.668322506687046,2.5028658769583494,1.7959495605655331,3.611004967520061
570,New Jersey,1999,23493,18178,4122,3130,2227,1041,2436,2075,1380,563,58645.0,40.059681132236335,30.996674908346833,7.02873220223378,5.337198397135306,3.7974251854378034,1.7750873902293458,4.153806803649076,3.538238554011425,2.3531417853184413,0.960013641401654,270.5,209.3,47.5,35.9,26.2,12.0,28.0,23.9,15.9,6.6,675.8000000000001,40.02663509914176,30.970701390944065,7.028706717963893,5.312222551050605,3.8768866528558736,1.7756732761171943,4.143237644273453,3.5365492749334115,2.3527670908552825,0.9766203018644568
571,New Jersey,2000,23724,18073,4316,3007,2284,1267,2483,2044,1495,560,59253.0,40.03847906435117,30.501409211347948,7.284019374546437,5.074848530876073,3.8546571481612744,2.1382883567076774,4.190505122103523,3.4496143655173577,2.523079000219398,0.9450998261691391,269.4,205.9,49.0,34.1,26.7,14.4,28.2,23.2,17.0,6.6,674.5,39.940696812453666,30.526315789473685,7.264640474425501,5.055596738324685,3.958487768717568,2.1349147516679023,4.180874722016308,3.4395848776871754,2.5203854707190514,0.9785025945144551
572,New Jersey,2001,22704,18165,4007,2911,2405,1376,2556,1893,1495,588,58100.0,39.077452667814114,31.265060240963855,6.896729776247848,5.010327022375216,4.139414802065405,2.368330464716007,4.3993115318416525,3.258175559380379,2.573149741824441,1.0120481927710843,254.0,204.4,44.8,32.6,27.8,15.3,28.7,21.2,16.8,6.8,652.3999999999999,38.933169834457395,31.330472103004297,6.866952789699572,4.996934396076028,4.261189454322502,2.345187001839363,4.399141630901289,3.249540159411404,2.5751072961373396,1.042305334150828
573,New Jersey,2002,22510,17827,4016,2885,2599,1522,2532,1973,1662,553,58079.0,38.757554365605465,30.694399008247387,6.914719606053824,4.967372027755299,4.474939306806246,2.620568535959641,4.359579193856644,3.3970970574562234,2.861619518242394,0.9521513800168736,248.6,198.1,44.3,32.0,29.8,16.7,28.1,21.8,18.4,6.3,644.0999999999999,38.59649122807018,30.75609377425866,6.87781400403664,4.968172643999379,4.626610774724423,2.592765098587176,4.3626766030119555,3.3845676137245775,2.856699270299643,0.9781089892873778
574,New Jersey,2003,22043,17957,3966,2910,2371,1636,2484,1823,1696,588,57474.0,38.35299439746668,31.24369280022271,6.900511535650904,5.0631589936319035,4.1253436336430385,2.846504506385496,4.321954274976511,3.171869019034694,2.95089953718203,1.023071301806034,239.9,197.3,43.1,31.9,27.0,17.7,27.2,19.8,18.5,6.7,629.1000000000001,38.13384199650293,31.362263551104746,6.851057065649339,5.070735972023525,4.291845493562231,2.8135431568907956,4.323636941662691,3.147353361945636,2.9407089492926395,1.0650135113654424
575,New Jersey,2004,20560,17208,3781,3031,2324,1711,2595,1586,1624,597,55017.0,37.37026737190323,31.277605103876983,6.872421251613138,5.509206245342349,4.224148899431085,3.10994783430576,4.71672392169693,2.8827453332606288,2.951814893578349,1.085119144991548,221.8,187.1,40.8,33.0,26.3,18.3,28.2,17.1,17.6,6.8,597.0,37.15242881072027,31.34003350083752,6.834170854271357,5.527638190954774,4.40536013400335,3.0653266331658293,4.723618090452261,2.864321608040201,2.9480737018425462,1.1390284757118927
576,New Jersey,2005,20655,17171,3614,3148,2561,1815,2540,1637,1597,536,55274.0,37.368382964865944,31.065238629373663,6.53833628830915,5.695263595904041,4.633281470492456,3.2836414950971524,4.595288924268191,2.9616094366248147,2.8892426819119295,0.9697145131526577,219.1,185.0,38.5,34.0,28.8,19.0,27.3,17.3,17.1,6.1,592.2,36.997635933806144,31.239446133063154,6.501182033096926,5.741303613644039,4.86322188449848,3.2083755488010803,4.609929078014184,2.9213103681188786,2.8875379939209727,1.0300574130361362
577,New Jersey,2006,19548,17180,3468,2862,2590,1649,2454,1315,1645,585,53296.0,36.67817472230561,32.23506454518163,6.50705493845692,5.3700090063044135,4.85965175622936,3.094040828580006,4.604473131191835,2.467352146502552,3.0865355749024315,1.0976433503452416,203.9,183.0,36.3,30.5,29.0,16.9,26.1,13.7,17.3,6.5,563.1999999999999,36.203835227272734,32.49289772727273,6.4453125,5.415482954545455,5.1491477272727275,3.0007102272727275,4.634232954545455,2.432528409090909,3.071732954545455,1.1541193181818183
578,New Jersey,2007,18831,17096,3492,2991,2425,1823,2329,1343,1690,596,52616.0,35.78949369013228,32.49201763722061,6.636764482286757,5.684582636460393,4.608864223810248,3.464725558765395,4.426410217424357,2.5524555268359435,3.211950737418276,1.1327352896457352,193.0,180.1,36.0,31.4,26.9,18.2,24.4,13.8,17.5,6.7,548.0,35.21897810218978,32.86496350364963,6.569343065693431,5.7299270072992705,4.908759124087591,3.321167883211679,4.452554744525547,2.5182481751824817,3.1934306569343067,1.2226277372262773
579,New Jersey,2008,19056,16876,3264,3280,2436,1857,2242,1413,1715,615,52754.0,36.12237934564204,31.989991280282066,6.187208552905941,6.217538006596656,4.617659324411419,3.520112218978656,4.249914698411495,2.678469879061303,3.2509383174735564,1.165788376236873,191.6,175.0,33.1,33.9,26.7,18.2,23.1,14.2,17.5,6.8,540.0999999999999,35.474912053323465,32.40140714682467,6.128494723199409,6.276615441584893,4.943528976115535,3.369746343269765,4.276985743380857,2.629142751342344,3.2401407146824672,1.2590261062766157
580,New Jersey,2009,18086,16541,3265,3125,1875,1872,1959,1309,1709,557,50298.0,35.957692154757645,32.88599944331783,6.491311781780587,6.212970694659827,3.727782416795897,3.721817964929023,3.894787069068353,2.6024891645791084,3.3977494134955664,1.1073998966161676,178.6,169.0,32.6,31.8,20.1,17.9,19.9,13.0,17.2,6.2,506.29999999999995,35.27552834287972,33.37941931661071,6.438870235038515,6.280861149516098,3.9699782737507414,3.535453288564092,3.930476002370136,2.567647639739285,3.397195338731977,1.224570412798736
581,New Jersey,2010,18730,16815,3402,3106,2486,1878,2098,1128,1580,719,51942.0,36.05945092603288,32.37264641330715,6.549613029917986,5.979746640483617,4.786107581533249,3.615571214046436,4.039120557544954,2.1716529975742174,3.041854376034808,1.3842362635247007,182.0,169.5,33.4,31.4,26.7,17.7,21.0,11.0,15.6,7.7,516.0000000000001,35.27131782945735,32.84883720930232,6.472868217054262,6.085271317829456,5.174418604651162,3.4302325581395343,4.069767441860464,2.131782945736434,3.0232558139534875,1.4922480620155034
582,New Jersey,2011,18330,16708,3418,3157,2685,1960,2222,1257,1490,689,51916.0,35.30703444024964,32.182756760921485,6.583712150396795,6.080976962786039,5.171816010478465,3.7753293782263655,4.2799907542954,2.421218892056399,2.8700208028353495,1.3271438477540642,174.9,166.0,32.9,31.2,28.6,18.2,22.0,12.1,14.5,7.5,507.9,34.435912581216776,32.683599133687736,6.4776530813152196,6.1429415239220315,5.631029730261863,3.5833825556211854,4.331561330970664,2.3823587320338646,2.854892695412483,1.4766686355581808
583,New Jersey,2012,18340,16485,3440,3271,2990,1881,1988,1131,1431,683,51640.0,35.515104570100696,31.922927962819518,6.661502711076685,6.33423702556158,5.790085205267235,3.6425251742835014,3.8497288923315263,2.1901626646010848,2.771107668474051,1.322618125484121,171.5,160.3,32.7,31.7,31.7,17.1,19.3,10.6,13.6,7.4,495.90000000000003,34.58358540028231,32.325065537406736,6.594071385359952,6.392417826174632,6.392417826174632,3.4482758620689653,3.891913692276668,2.137527727364388,2.7424884049203464,1.4922363379713652
584,New Jersey,2013,18460,16315,3456,3245,3028,1812,2043,1356,1400,757,51872.0,35.587600246761255,31.452421344848858,6.662553979025293,6.255783466995682,5.837446020974707,3.493214065391734,3.938541024059223,2.6141270820481184,2.6989512646514497,1.4593615052436768,170.1,156.2,32.4,31.1,31.8,16.3,19.4,12.6,13.2,8.0,491.09999999999997,34.63653023824069,31.806149460395034,6.597434331093464,6.332722459784159,6.475259621258401,3.31907961718591,3.950315618000407,2.565668906536347,2.6878436163714112,1.6289961311341887
585,New Jersey,2014,18319,16591,3419,3046,2970,1962,2062,1234,1502,786,51891.0,35.30284635100499,31.97278911564626,6.588811161858511,5.869996723902025,5.723535873272822,3.7810024859802276,3.973714131544969,2.37806170626891,2.894528916382417,1.514713534138868,166.3,156.1,31.4,28.5,30.9,17.4,19.3,11.3,13.8,8.3,483.29999999999995,34.409269604800336,32.29877922615353,6.496999793089178,5.896958410924892,6.393544382371198,3.6002482929857234,3.9933788537140495,2.3380922822263606,2.8553693358162637,1.7173598179184772
586,New Jersey,2015,18647,16270,3413,3202,3218,2260,1933,1402,1582,789,52716.0,35.372562409894535,30.863494954093635,6.474315198421731,6.074057212231581,6.104408528719933,4.287123453979817,3.6668184232491083,2.6595341072919036,3.0009864177858714,1.4966992943318915,166.7,150.8,31.1,29.6,33.7,19.8,17.9,12.5,14.4,8.3,484.8,34.385313531353134,31.105610561056107,6.4150165016501655,6.105610561056106,6.951320132013201,4.084158415841585,3.692244224422442,2.5783828382838285,2.9702970297029703,1.7120462046204623
587,New Jersey,2016,18597,16377,3401,3064,3839,2435,1949,1208,1535,687,53092.0,35.02787613953138,30.84645520982446,6.405861523393355,5.771114292172079,7.230844571686883,4.58637836208845,3.6709862126120694,2.275295713101786,2.8912077149099673,1.2939802606795752,164.7,149.7,30.4,27.9,40.8,21.1,17.8,10.7,13.8,7.2,484.1,34.021896302416856,30.923362941541,6.279694278041727,5.763272051229084,8.428010741582316,4.358603594298699,3.6769262549060113,2.2102871307581076,2.850650692005784,1.487296013220409
588,New Jersey,2017,18840,16264,3474,3227,4482,2829,1908,1337,1591,795,54747.0,34.41284453942682,29.707563884779077,6.345553180996219,5.894386907045135,8.186749958901858,5.1674064332292176,3.4851224724642442,2.4421429484720623,2.906095311158602,1.4521343635267687,162.3,144.6,30.2,28.6,47.3,23.6,16.9,11.7,13.9,8.3,487.4,33.29913828477637,29.66762412802626,6.196142798522774,5.8678703323758725,9.704554780467788,4.8420188756668034,3.467377923676652,2.40049240869922,2.851867049651211,1.7029134181370542
589,New Mexico,1999,3452,2857,817,848,969,248,517,374,162,318,10562.0,32.68320393864798,27.04980117402007,7.735277409581519,8.028782427570535,9.174398788108313,2.348040143912138,4.89490626775232,3.5409960234804014,1.5338004165877674,3.010793410338951,218.0,173.3,52.5,52.9,55.9,16.4,31.4,24.2,10.1,18.1,652.8000000000001,33.39460784313725,26.547181372549016,8.042279411764705,8.103553921568626,8.563112745098039,2.512254901960784,4.810049019607843,3.7071078431372544,1.5471813725490193,2.772671568627451
590,New Mexico,2000,3191,2906,813,767,995,275,485,290,152,327,10201.0,31.281246936574846,28.487403195765122,7.969806881678267,7.5188706989510825,9.753945691598863,2.6958141358690324,4.754435839623566,2.8428585432800704,1.4900499950985198,3.2055680815606316,196.6,172.3,50.6,46.9,56.8,17.7,29.1,18.2,9.3,18.3,615.7999999999998,31.925949983760972,27.97986359207536,8.216953556349466,7.6161091263397225,9.22377395258201,2.8743098408574217,4.725560246833389,2.9555050341019817,1.510230594348815,2.971744072750894
591,New Mexico,2001,3423,2900,824,775,1020,297,538,398,172,362,10709.0,31.963768792604352,27.08002614623214,7.694462601550097,7.236903539079279,9.524698851433373,2.773368194976188,5.023811747128583,3.7165001400691002,1.6061256886730786,3.380334298253805,204.8,167.3,50.1,45.8,57.7,18.6,31.5,24.3,10.3,20.3,630.6999999999999,32.47185666719518,26.5260821309656,7.943554780402728,7.261772633581735,9.148565086411924,2.9491041699698752,4.994450610432853,3.852861899476773,1.6331060726177267,3.2186459489456163
592,New Mexico,2002,3360,3067,715,857,1105,325,582,372,220,349,10952.0,30.679327976625277,28.004017531044557,6.528487947406866,7.825054784514244,10.089481373265157,2.9674945215485757,5.314097881665449,3.3966398831263698,2.008765522279036,3.1866325785244705,196.4,173.2,42.2,49.7,61.4,19.9,33.0,22.3,12.9,19.2,630.2,31.164709615994923,27.48333862265947,6.696286893049826,7.8863852745160266,9.742938749603299,3.15772770549032,5.236432878451285,3.538559187559505,2.046969216121866,3.046651856553475
593,New Mexico,2003,3402,3103,770,936,1227,360,599,369,217,343,11326.0,30.03708281829419,27.39713932544588,6.798516687268233,8.264170934133851,10.833480487374183,3.1785272823591733,5.288716228147624,3.2579904644181528,1.9159456118665017,3.0284301606922126,194.8,170.1,44.6,53.3,67.3,21.6,33.2,21.6,12.3,18.6,637.4,30.56165673046753,26.686539064951365,6.997176027612174,8.362096015061187,10.55851898336994,3.38876686539065,5.208660181989332,3.38876686539065,1.92971446501412,2.9181048007530594
594,New Mexico,2004,3264,3036,721,753,1223,328,590,308,227,356,10806.0,30.20544142143254,28.09550249861188,6.672219137516194,6.968350916157689,11.317786414954654,3.0353507310753285,5.459929668702572,2.8502683694243935,2.1006848047381084,3.294466037386637,183.1,162.5,41.1,42.0,66.0,19.3,31.9,17.7,12.6,18.8,595.0,30.773109243697476,27.310924369747898,6.907563025210084,7.0588235294117645,11.092436974789916,3.2436974789915967,5.361344537815126,2.974789915966386,2.1176470588235294,3.159663865546219
595,New Mexico,2005,3435,3141,730,855,1267,327,595,353,239,342,11284.0,30.441332860687698,27.83587380361574,6.469337114498405,7.577100319035803,11.228287841191067,2.8979085430698333,5.272952853598015,3.1283232896136126,2.118043247075505,3.0308401276143213,186.3,162.9,40.1,46.2,67.0,18.7,31.4,19.4,13.0,17.8,602.8,30.905773059057733,27.023888520238888,6.652289316522894,7.664233576642338,11.114797611147976,3.102189781021898,5.209024552090245,3.2183145321831454,2.1566025215660254,2.9528865295288655
596,New Mexico,2006,3411,3147,739,888,1297,348,606,353,262,352,11403.0,29.913180741910022,27.598000526177323,6.480750679645706,7.787424362009997,11.374199771989828,3.051828466193107,5.314390949750066,3.0956765763395597,2.2976409716741206,3.0869069543102694,179.5,158.5,39.3,46.5,67.6,19.3,30.6,18.9,13.4,17.9,591.5,30.346576500422657,26.79628064243449,6.644125105663566,7.861369399830938,11.428571428571429,3.2628909551986474,5.1732882502113275,3.195266272189349,2.2654268808114963,3.0262045646661027
597,New Mexico,2007,3305,3238,804,884,1329,322,673,298,252,401,11506.0,28.724143924908745,28.14183904050061,6.987658612897619,7.6829480271162875,11.550495393707632,2.7985398922301408,5.849122197114549,2.58995306796454,2.190161654788806,3.485138188771076,167.2,158.1,41.3,45.1,67.7,17.1,33.2,15.5,12.8,20.3,578.2999999999998,28.912329240878442,27.338751513055513,7.141621995504065,7.798720387342212,11.706726612484873,2.9569427632716594,5.740964897112227,2.6802697561819135,2.2133840567179672,3.510288777451151
598,New Mexico,2008,3275,3355,760,1001,1366,366,582,351,287,419,11762.0,27.843904097942527,28.5240605339228,6.461486141812617,8.510457405203196,11.613671144363204,3.11171569460976,4.948138071756504,2.9841863628634586,2.4400612140792384,3.562319333446693,161.3,160.3,38.3,49.7,69.3,19.0,28.3,17.5,14.1,20.9,578.7,27.872818386037668,27.700017280110593,6.618282357007084,8.588214964575773,11.9751166407465,3.2832210126144803,4.890271297736305,3.0240193537238635,2.4364955935717987,3.6115431138759284
